id,region,county,area,beach_name,beach_url,address,city,state,zip,latitude,longitude,park_name,owner,owner_url,activities,amenities,pet_policy,pets_allowed,fees,free_parking,phone,other_names
4559,Central,Santa Barbara,Goleta,Tajiguas Beach,https://www.californiabeaches.com/beach/tajiguas-beach/,El Camino Real,Goleta,CA,93117,34.463446,-120.100207,"",State Lands,"","Beach Walking, Beach Exploration",No Facilities,"",Y,"",N,"",Tajiguas Creek Beach
4560,Central,Santa Barbara,Goleta,Vista Del Mar Beach,https://www.californiabeaches.com/beach/vista-del-mar-beach/,El Camino Real,Goleta,CA,93117,34.47087,-120.19819,Gaviota State Park,State Park,http://www.parks.ca.gov/?page_id=606,"Beach Walking, Beach Exploration","Train Trestle, No Facilities",No dogs allowed on the beach,N,Free parking,Y,"",""
4561,Central,Santa Barbara,Guadalupe,Guadalupe Nipomo Dunes National Wildlife Refuge,https://www.californiabeaches.com/beach/guadalupe-nipomo-dunes-national-wildlife-refuge/,Hwy 1 and Oso Flaco Lake Rd,Guadalupe,CA,93434,34.99824,-120.64072,Guadalupe-Nipomo Dunes National Wildlife Refuge,National Wildlife Refuge,http://www.fws.gov/refuge/guadalupe-nipomo_dunes/,"Wildlife Watching, Birdwatching, Beach Walking, Beachcombing","Dunes, No Facilities",No dogs allowed,N,"Free parking at Guadalupe Dunes Preserve, fee to park at Oso Lake",Y,805.343.2455,""
4562,Central,Santa Barbara,Guadalupe,Paradise Beach,https://www.californiabeaches.com/beach/paradise-beach/,6404 Brown Rd,Santa,CA,93455,34.92213,-120.66371,"","","","Beach Exploration, Hiking, Beachcombing","Rock Arch, No Facilities","",Y,Free parking at Point Sal and Guadalupe Dunes,Y,"",Mussel Point Beach
4563,Central,Santa Barbara,Guadalupe,Point Sal State Beach,https://www.californiabeaches.com/beach/point-sal-state-beach/,Brown Rd and Point Sal Rd,Guadalupe,CA,93455,34.894223,-120.641867,Point Sal State Beach,State Park,http://www.parks.ca.gov/?page_id=605,"Hiking, Fishing, Beachcombing, Tidepooling, Beach Exploration","Tide Pools, No Facilities",No dogs allowed on beach,N,Free parking at trailhead,Y,"",""
4564,Central,Santa Barbara,Guadalupe,Rancho Guadalupe Dunes Preserve,https://www.californiabeaches.com/beach/rancho-guadalupe-dunes-preserve/,6350 W Main St,Guadalupe,CA,93434,34.95925,-120.65312,Rancho Guadalupe Dunes Preserve County Park,County Park,http://www.countyofsb.org/parks/day-use/rancho-guadalupe-dunes.sbc,"Beachcombing, Birdwatching, Whale Watching, Fishing, Hiking, Picnicking, Surfing, Beach Walking","Dunes, Restrooms, Picnic Tables",No dogs allowed in the park or on the beach,N,Free parking,Y,"",""
4565,Central,Santa Barbara,Isla Vista,Camino Del Sur Beach Access,https://www.californiabeaches.com/beach/camino-del-sur-beach-access/,Camino del Sur and Del Playa Dr,Isla,CA,93117,34.409375,-119.862514,"Window To The Sea Park, Walter Capps Park",County Beach,http://www.ivparks.org/parks/map/parkmap.html,"Sunbathing, Beach Walking",Grass Park,Dogs allowed on leash,Y,Free street parking if you can find a spot,Y,"",""
4566,Central,Santa Barbara,Isla Vista,Camino Majorca Beach Access,https://www.californiabeaches.com/beach/camino-majorca-beach-access/,Camino Majorca and Del Playa Dr,Isla,CA,93117,34.409291,-119.869824,"",County Beach,http://www.ivparks.org/parks/map/parkmap.html,"Sunbathing, Walking","Trails, No Facilities",Dogs allowed on leash,Y,Free parking,Y,"",""
4567,Central,Santa Barbara,Isla Vista,Camino Pescadero Park Beach Access,https://www.californiabeaches.com/beach/camino-pescadero-park-beach-access/,Camino Pescadero and Del Playa Dr,Isla,CA,93117,34.409116,-119.858659,Camino Pescadero Park,County Beach,http://www.ivparks.org/parks/map/parkmap.html,"Picnicking, Sunbathing","Grass Park, Picnic Tables, Benches, Showers",Dogs allowed on leash,Y,Free street parking if you can find a spot,Y,"","Peskies, Pesci''s"
4568,Central,Santa Barbara,Isla Vista,Campus Point Beach,https://www.californiabeaches.com/beach/campus-point-beach/,Lagoon Rd,Isla,CA,93117,34.408215,-119.84251,"",State Land,"","Surfing, Sunbathing, Walking, Biking, Birdwatching","Trails, Lagoon, Tide Pools, Restrooms",Dogs allowed on leash,Y,Fee to park in campus lot,N,"",""
4569,Central,Santa Barbara,Isla Vista,Depressions Beach,https://www.californiabeaches.com/beach/depressions-beach/,6503 Del Playa Dr,Isla,CA,93117,34.4063,-119.8477,"",State Land,"","Surfing, Walking, Biking, Birdwatching, Beach Walking, Sunbathing","Trails, Picnic Tables",Dogs allowed on leash,Y,Free street parking in Isla Vista or paid parking on campus,Y,"",""
4570,Central,Santa Barbara,Isla Vista,Devereux Beach,https://www.californiabeaches.com/beach/devereux-beach/,Camino Majorca and Del Playa Dr,Isla,CA,93117,34.40825,-119.87636,Coal Oil Point Natural Reserve,State Reserve,http://coaloilpoint.ucnrs.org/,"Surfing, Hiking, Tidepooling, Walking","Trails, Tide Pools",Dogs allowed on leash,Y,Free parking in Isla Vista,Y,"","West Campus Beach, Coal Oil Point"
4571,Central,Santa Barbara,Isla Vista,El Embarcadero Beach Access,https://www.californiabeaches.com/beach/el-embarcadero-beach-access/,El Embarcadero Rd and Del Playa Dr,Isla,CA,93117,34.408915,-119.856237,Pelican Park,County Beach,http://www.ivparks.org/parks/map/parkmap.html,"Sunbathing, Whale Watching, Beach Walking","Grass Park, Picnic Tables, Benches",Dogs allowed on leash,Y,Free street parking but limited,Y,"",""
4572,Central,Santa Barbara,Isla Vista,Isla Vista Park Beach,https://www.californiabeaches.com/beach/isla-vista-park-beach/,6769 Del Playa Dr,Isla,CA,93117,34.409198,-119.865493,"Isla Vista County Park, Escondido Pass Beach Access",County Beach,http://www.countyofsb.org/parks/day-use/isla-vista.sbc,"Sunbathing, Beach Walking, Picnicking","Grass Park, Picnic Tables, Benches, Trails, Volleyball Court, Tide Pools",Dogs allowed on leash,Y,Free street parking if you can find a spot,Y,"",""
4573,Central,Santa Barbara,Isla Vista,Sands Beach,https://www.californiabeaches.com/beach/sands-beach/,Slough Road,Isla,CA,93117,34.409736,-119.8811,Coal Oil Point Natural Reserve,State Reserve,http://coaloilpoint.ucnrs.org/,"Surfing, Hiking, Birdwatching, Tidepooling, Beach Walking","Trails, Tide Pools, Lagoon, Toilet",Dogs allowed on leash,Y,Free parking,Y,"",Coal Oil Point Beach
4574,Central,Santa Barbara,Lompoc,Cojo Bay Beach,https://www.californiabeaches.com/beach/cojo-bay-beach/,"10,000 Jalama Road",Lompoc,CA,93436,34.451739,-120.443794,Cojo-Jalama Ranch,The Nature Conservancy (gated property),https://www.nature.org/en-us/magazine/magazine-articles/the-crown-of-the-coast/,"Beach Exploration, Surfing, Tidepooling","Lighthouse, No Facilities","",Y,"",N,"","Jack and Laura Dangermond Preserve, Big Coho Beach, Governments, Perkos, Bixby Ranch"
4575,Central,Santa Barbara,Lompoc,Jalama Beach County Park,https://www.californiabeaches.com/beach/jalama-beach-county-park/,9999 Jalama Rd,Lompoc,CA,93436,34.510515,-120.502081,Jalama Beach County Park,County Park,http://www.countyofsb.org/parks/jalama.sbc,"Fishing, Camping, Surfing, Windsurfing, Kiteboarding, Rockhounding, Whale Watching, Birdwatching, Bonfires","Campground, Camp Store, Restaurant, Lifeguard, Restrooms, Picnic Tables, Fire Pits","Dogs allowed on leash, extra fee for dogs",Y,Fee for vehicle entry and for camping,N,(805) 736-6316,""
4576,Central,Santa Barbara,Lompoc,Minuteman Beach At Vandenberg Afb,https://www.californiabeaches.com/beach/minuteman-beach-at-vandenberg-afb/,"Point Sal Rd, Vandenberg AFB",Lompoc,CA,93437,34.85669,-120.61047,"",Military Base,http://www.vandenberg.af.mil/Plover-Update,"Fishing, Beach Walking","Dunes, No Facilities",No dogs allowed on beach,N,Free parking if you have base access,Y,"",""
4577,Central,Santa Barbara,Lompoc,Ocean Beach Park,https://www.californiabeaches.com/beach/ocean-beach-park/,Ocean Park Rd and Ocean Ave,Lompoc,CA,93436,34.69167,-120.60302,"Ocean Beach County Park, Vandenberg State Marine Reserve",County Park,http://www.countyofsb.org/parks/day-use/ocean-beach.sbc,"Beachcombing, Birdwatching","Restrooms, Dunes, Train Trestle, Picnic Tables, BBQs",Dogs allowed on leash,Y,"Free parking year-round, but beach is only open October - February",Y,"",""
4578,Central,Santa Barbara,Lompoc,Point Arguello Beaches,https://www.californiabeaches.com/beach/point-arguello-beaches/,"Coast Road, Vandenberg AFB",Lompoc,CA,93437,34.554721,-120.610681,Vandenberg State Marine Reserve,Military Base,"",Fishing,"Historic Structures, No Facilities",No dogs allowed on beach,N,"",N,"",""
4579,Central,Santa Barbara,Lompoc,Point Conception Lighthouse,https://www.californiabeaches.com/beach/point-conception-lighthouse/,Cojo Bay Road,Lompoc,CA,93436,34.460021,-120.473143,U.S. Coast Guard Point Conception Lighthouse Station,Coast Guard & Private Property,http://www.nps.gov/maritime/light/ptconc.htm,Beach Exploration,"Lighthouse, No Facilities","",Y,"",N,"",""
4580,Central,Santa Barbara,Lompoc,Surf Beach At Vandenberg Afb,https://www.californiabeaches.com/beach/surf-beach-at-vandenberg-afb/,W Ocean Ave,Lompoc,CA,93436,34.68299,-120.60627,Vandenberg State Marine Reserve,Military Base,http://www.vandenberg.af.mil/Plover-Update,"Surfing, Bodyboarding, Beach Walking, Birdwatching",Restrooms,No dogs allowed on beach,N,Free parking,Y,"",""
4581,Central,Santa Barbara,Lompoc,Wall Beach At Vandenberg Afb,https://www.californiabeaches.com/beach/wall-beach-at-vandenberg-afb/,"New Beach Rd, Vandenberg AFB",Lompoc,CA,93437,34.70617,-120.60095,Vandenberg State Marine Reserve,Military Base,http://www.vandenberg.af.mil/Plover-Update,"Surfing, Beach Walking","Dunes, No Facilities",No dogs allowed on beach,N,Free parking if you have access into the base,Y,"",""
4582,Central,Santa Barbara,Montecito,Butterfly Beach,https://www.californiabeaches.com/beach/butterfly-beach/,Butterfly Ln and Channel Dr,Montecito,CA,93108,34.41674,-119.64396,"",County Beach,"","Sunbathing, Biking, Fishing, Beach Walking",No Facilities,Dogs allowed on leash,Y,Free street parking,Y,"",""
4583,Central,Santa Barbara,Montecito,Hammonds Beach,https://www.californiabeaches.com/beach/hammonds-beach/,Eucalyptus Ln and Edgecliff Ln,Montecito,CA,93108,34.416608,-119.63555,"",County Beach,"","Surfing, Beach Walking",No Facilities,Dogs allowed on leash,Y,"",N,"",""
4584,Central,Santa Barbara,Montecito,Miramar Beach Montecito,https://www.californiabeaches.com/beach/miramar-beach-montecito/,Eucalyptus Ln and Edgecliff Ln,Montecito,CA,93108,34.419416,-119.629081,"",County Beach,"","Beach Walking, Surfing, Beachcombing, Tidepooling","Tide Pools, No Facilities",Dogs allowed on leash,Y,"",N,"",Eucalyptus Lane Beach Access
4585,Central,Santa Barbara,Santa Barbara,Arroyo Burro Beach,https://www.californiabeaches.com/beach/arroyo-burro-beach/,2981 Cliff Drive,Santa,CA,93109,34.402966,-119.743611,Arroyo Burro Beach County Park,County Beach,http://www.countyofsb.org/parks/day-use/arroyo-burro-beach.sbc,"Sunbathing, Bodyboarding, Swimming, Fishing, Hiking, Beachcombing, Beach Walking","Lifeguard, Restrooms, Picnic Tables, BBQs, Grass Park, Restaurant, Accessible Features","Dogs allowed off leash on the beach south of the creek mouth, and on-leash in the rest of the park",Y,"",N,"",Hendry's Beach
4586,Central,Santa Barbara,Santa Barbara,East Beach Of Santa Barbara,https://www.californiabeaches.com/beach/east-beach-of-santa-barbara/,1118 E Cabrillo Blvd,Santa,CA,93103,34.41645,-119.67095,"East Beach Park, Chase Palm Park, Cabrillo Pavillion Arts Center",City Beach,http://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/beaches/east.asp,"Volleyball, Biking, Sunbathing, Walking, Running, Skating, Picnicking","Lifeguard, Volleyball Courts, Paved Bike Path, Skate Park, Grass Park, Picnic Tables, Restrooms, Kids Play Area, Restaurant, Accessible Features",No dogs allowed on the beach,N,"",N,"",""
4587,Central,Santa Barbara,Santa Barbara,Hope Ranch Beach,https://www.californiabeaches.com/beach/hope-ranch-beach/,Las Olas Dr,Santa,CA,93110,34.414692,-119.779893,"",Private Community,http://www.hoperanch.org/,"Beach Walking, Beachcombing",No Public Facilities,Dogs allowed on leash,Y,Free parking at More Mesa,Y,"",""
4588,Central,Santa Barbara,Santa Barbara,Leadbetter Beach,https://www.californiabeaches.com/beach/leadbetter-beach/,801 Shoreline Dr,Santa,CA,93109,34.402068,-119.698768,Leadbetter Beach Park,City Beach,http://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/beaches/leadbetter.asp,"Sunbathing, Kiteboarding, Windsurfing, Surfing, Sailing, Walking, Jogging, Swimming","Restrooms, Showers, Lifeguard, Grass Park, Picnic Tables, BBQs, Tide Pools",No dogs allowed on the beach,N,Fee for parking,N,"",""
4589,Central,Santa Barbara,Santa Barbara,Mesa Lane Beach,https://www.californiabeaches.com/beach/mesa-lane-beach/,2341 Edgewater Way,Santa,CA,93109,34.397037,-119.730981,"",City Beach,http://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/beaches/mesa.asp,"Sunbathing, Beach Walking, Tidepooling, Surfing","Tide Pools, No Facilities",Dogs allowed off leash,Y,"",N,"",Mesa Lane Steps
4590,Central,Santa Barbara,Santa Barbara,More Mesa Beach,https://www.californiabeaches.com/beach/more-mesa-beach/,1095 Mockingbird Ln,Santa,CA,93110,34.41804,-119.79282,More Mesa Park,County,http://www.moremesa.org/,"Beachcombing, Hiking, Beach Walking, Birdwatching, Equestrian Use, Mountain Biking","Trails, No Facilities",Dogs allowed on leash,Y,Free street parking,Y,"",""
4591,Central,Santa Barbara,Santa Barbara,San Miguel Island Beaches,https://www.californiabeaches.com/beach/san-miguel-island-beaches/,1691 Spinaker Dr.,Ventura,CA,93001,34.0389,-120.3722,Channel Islands National Park,National Park,http://www.nps.gov/chis/planyourvisit/san-miguel-island.htm,"Wildlife Watching, Birdwatching, Hiking, Backpacking, Camping, Kayaking","Trails, Tide Pools, Restrooms, Camp Sites",Pets are not allowed on the island,N,Fee for camping,N,"",""
4592,Central,Santa Barbara,Santa Barbara,Santa Barbara Harbor Beach Sandspit,https://www.californiabeaches.com/beach/santa-barbara-harbor-beach-sandspit/,132 Harbor Way,Santa,CA,93109,34.407189,-119.687946,"",City,http://www.santabarbaraca.gov/gov/depts/waterfront/,"Surfing, Walking, Kayaking, Stand-Up Paddleboarding","Jetty, Bench",Dogs not allowed on beach but OK on harbor property,N,Free parking near harbor entrance and on W Cabrillo Blvd,Y,805-564-5531,"Sandspit, Sandbar, Point Castillo, Jetty Beach"
4593,Central,Santa Barbara,Santa Barbara,Santa Barbara Island,https://www.californiabeaches.com/beach/santa-barbara-island/,3550 Harbor Boulevard,Oxnard,CA,93035,33.47724,-119.03594,Channel Islands National Park,National Park,http://www.nps.gov/chis/planyourvisit/santa-barbara-island.htm,"Hiking, Camping, Birdwatching, Scuba Diving, Snorkeling, Kayaking, Whale Watching","Trails, Tent Campground, No Facilities, No Water",Pets are not allowed on the island,N,Fee for camping,N,"",""
4594,Central,Santa Barbara,Santa Barbara,Santa Cruz Island Prisoners Harbor,https://www.californiabeaches.com/beach/santa-cruz-island-prisoners-harbor/,1691 Spinaker Dr,Ventura,CA,93001,34.01946,-119.682235,Channel Islands National Park,National Park,https://www.nps.gov/chis/planyourvisit/santa-cruz-island.htm,"Hiking, Birdwatching, Camping, Kayaking, Swimming, Snorkeling, Scuba Diving, Backpacking","Trails, Restrooms, Pier",Pets are not allowed on the island,N,"Fee for boat trip, camping",N,(805) 658-5730,""
4595,Central,Santa Barbara,Santa Barbara,Santa Cruz Island Scorpion Anchorage,https://www.californiabeaches.com/beach/santa-cruz-island-scorpion-anchorage/,1691 Spinaker Dr,Ventura,CA,93001,34.049027,-119.556485,Channel Islands National Park,National Park,https://www.nps.gov/chis/planyourvisit/santa-cruz-island.htm,"Wildlife watching, Birdwatching, Hiking, Backpacking, Camping, Whale Watching, Kayaking, Swimming, Snorkeling, Scuba Diving","Trails, Restrooms, Pier, Camps",Pets are not allowed on the island,N,"Fee for boat trip, camping",N,(805) 658-5730,Scorpion Ranch
4596,Central,Santa Barbara,Santa Barbara,Santa Rosa Island Beaches,https://www.californiabeaches.com/beach/santa-rosa-island-beaches/,1691 Spinaker Dr.,Ventura,CA,93001,33.9684,-120.106,Channel Islands National Park,National Park,http://www.nps.gov/chis/planyourvisit/santa-rosa-island.htm,"Wildlife Watching, Birdwatching, Hiking, Camping","Trails, Cave",Pets are not allowed on the island,N,Fee for camping,N,"",""
4597,Central,Santa Barbara,Santa Barbara,Shoreline Park Beach,https://www.californiabeaches.com/beach/shoreline-park-beach/,Shoreline Dr and San Nicolas Ave,Santa,CA,93109,34.396623,-119.705628,Shoreline Park,City Park,http://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/beaches/shoreline.asp,"Walking, Whale Watching, Picnicking, Beach Exploration, Tidepooling","Restrooms, Kids Play Area, Grass Park, Benches, Picnic Tables, BBQs, Walking Paths, Tide Pools",Dogs allowed off-leash on the beach and on-leash in the park,Y,"",N,"",""
4598,Central,Santa Barbara,Santa Barbara,Thousand Steps Beach Santa Barbara,https://www.californiabeaches.com/beach/thousand-steps-beach-santa-barbara/,1 Santa Cruz Blvd,Santa,CA,93109,34.395718,-119.713463,"",City Beach,"","Tidepooling, Beach Exploration, Beach Walking, Surfing","Tide Pools, No Facilities",Dogs allowed off leash,Y,Limited free parking,Y,"","Camino Al Mar, 1000 Steps Beach, One Thousand Steps"
4599,Central,Santa Barbara,Santa Barbara,West Beach Of Santa Barbara,https://www.californiabeaches.com/beach/west-beach-of-santa-barbara/,State St and W Cabrillo Blvd,Santa,CA,93103,34.4107,-119.69027,"Chase Palm Park, Skater''s Point",City Beach,http://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/beaches/west.asp,"Volleyball, Biking, Skating, Skateboarding, Kayaking, Canoeing, Rowing, Windsurfing, Boating, Sailing, Fishing","Pier, Volleyball Courts, Paved Bike Path, Skatepark, Grass Park, Restrooms",No dogs allowed on the beach,N,"",N,"",""
4600,Central,Santa Barbara,Summerland,Loon Point Beach,https://www.californiabeaches.com/beach/loon-point-beach/,2781 Padaro Ln,Carpinteria,CA,93013,34.415082,-119.584014,"",County Beach,"","Sunbathing, Beachcombing, Tidepooling","Toilets, Tide Pools",No dogs allowed on the beach,N,"",N,"",""
