,Region,County,Area,Beach Name,Beach URL,Address1,Address2,Park Name,Owner URL,Activities,Amenities,Pet Policy,Fees,Phone,Other Names
788,Northern,Marin County,Point Reyes Station,Point Reyes Lighthouse,https://www.californiabeaches.com/beach/point-reyes-lighthouse/,27000 Sir Francis Drake Blvd,"Inverness, CA 94937",Point Reyes National Seashore,https://www.nps.gov/pore/planyourvisit/lighthouse.htm,"Photography, Whale Watching","Lighthouse, Visitor Center, Restrooms",No dogs allowed,"Free parking, fee for shuttle in winter months",415-669-1534,
789,Northern,Marin County,Point Reyes Station,Point Reyes North Beach,https://www.californiabeaches.com/beach/point-reyes-north-beach/,Sir Francis Drake Blvd,"Inverness, CA 94937",Point Reyes National Seashore,http://www.nps.gov/pore/,"Beachcombing, Beach Walking","Restrooms, Driftwood, Dunes",Dogs allowed on leash,Free parking,,
790,Northern,Marin County,Point Reyes Station,Point Reyes South Beach,https://www.californiabeaches.com/beach/point-reyes-south-beach/,Sir Francis Drake Blvd,"Inverness, CA 94937",Point Reyes National Seashore,http://www.nps.gov/pore/,"Beachcombing, Beach Walking","Restrooms, Driftwood, Dunes",Dogs allowed on leash,Free parking,,
791,Northern,Marin County,Point Reyes Station,Santa Maria Beach,https://www.californiabeaches.com/beach/santa-maria-beach/,1390 Limantour Spit Rd,"Point Reyes Station, CA 94956",Point Reyes National Seashore,http://www.nps.gov/pore/,"Hiking, Beachcombing, Camping","Backcountry Campground, Toilets, Potable Water",Dogs allowed on leash,"Fee for camping, free parking at trailhead",,Coast Camp Beach
792,Northern,Marin County,Point Reyes Station,Sculptured Beach,https://www.californiabeaches.com/beach/sculptured-beach/,1 Bear Valley Rd,"Point Reyes Station, CA 94956",Point Reyes National Seashore,http://www.nps.gov/pore/,"Hiking, Tidepooling, Beachcombing","Tide Pools, Nature Rock Features, Trails",No dogs allowed on beach,Free parking at the trailhead,,
793,Northern,Marin County,Point Reyes Station,Secret Beach Of Point Reyes,https://www.californiabeaches.com/beach/secret-beach-of-point-reyes/,1 Bear Valley Rd,"Point Reyes Station, CA 94956",Point Reyes National Seashore,http://www.nps.gov/pore/,"Hiking, Beachcombing, Beach Exploration","Rock Arch, Cave, Natural Amphitheater, Waterfall",No dogs allowed on beach,,,"Secret Cave Beach, Point Reyes Crater"
794,Northern,Marin County,Point Reyes Station,Tomales Bay Trail,https://www.californiabeaches.com/beach/tomales-bay-trail/,12305 Highway 1,"Point Reyes Station, CA 94956","Golden Gate National Recreation Area, Tomales Bay Ecological Reserve",http://www.nps.gov/goga/,"Hiking, Birdwatching","Trails, Wetlands",No dogs allowed,Free parking,,
795,Northern,Marin County,San Rafael,China Camp State Park Beach,https://www.californiabeaches.com/beach/china-camp-state-park-beach/,N San Pedro Rd and China Camp Village Rd,"San Rafael, CA 94901",China Camp State Park,http://www.parks.ca.gov/?page_id=466,"Hiking, Biking, Camping, Fishing, Swimming, Picnicking, Windsurfing, Kayaking, Canoeing, Stand-Up Paddleboarding, Photography, Equestrian Use","Trails, RV Park, Tent Campground, Grass Park, Museum, Picnic Tables, BBQs, Boat Launch, Restrooms, Showers, Pier, Accessible Features","Dogs allowed on leash in park and on the beach, but not on the trails",Fee for parking,,
796,Northern,Marin County,San Rafael,Mcnears Beach Park,https://www.californiabeaches.com/beach/mcnears-beach-park/,201 Cantera Way,"San Rafael, CA 94901",McNears Beach County Park,http://www.marincounty.org/Depts/PK/Divisions/Parks/McNears-Beach,"Fishing, Kayaking, Canoeing, Swimming, Walking, Tennis, Picnicking, Stand-Up Paddleboarding, Birdwatching","Fishing Pier, Picnic Tables, BBQs, Group Picnic Area, Restrooms, Tennis Courts, Grass Park, Swimming Pool",No dogs allowed in the park,Fees for parking,,
797,Northern,Marin County,Sausalito,Black Sands Beach Marin Headlands,https://www.californiabeaches.com/beach/black-sands-beach-marin-headlands/,Conzelman Rd,"Sausalito, CA 94965",Golden Gate National Recreation Area,http://www.nps.gov/goga/,"Hiking, Photography, Beach Exploration, Fishing","Restrooms, Trails, Viewpoint",No dogs allowed,Free parking,,Bonita Cove Beach
798,Northern,Marin County,Sausalito,Fort Baker Beach On Horseshoe Cove,https://www.californiabeaches.com/beach/fort-baker-beach-on-horseshoe-cove/,557 McReynolds Rd,"Sausalito, CA 94965",Golden Gate National Recreation Area,http://www.nps.gov/goga/planyourvisit/fort-baker.htm,"Sailing, Kayaking, Fishing, Crabbing, Walking, Wildlife Watching, Picnicking","Fishing Pier, Military Sites, Historic Lodge, Museum, Trails, Restrooms, Picnic Tables, Cell Phone Tour","Dogs allowed on leash on Fort Baker grounds, except at Chapel Trail and the pier",Free parking,,Horseshoe Bay
799,Northern,Marin County,Sausalito,Kirby Cove Beach,https://www.californiabeaches.com/beach/kirby-cove-beach/,Conzelman Rd,"Sausalito, CA 94965",Golden Gate National Recreation Area,http://www.nps.gov/goga/planyourvisit/kirby.htm,"Camping, Photography, Hiking, Biking","Tent Campground, Historic Military Sites, Viewpoint, Picnic Tables, BBQs, Restrooms",No dogs allowed at the cove,"Fee for camping, free parking",,
800,Northern,Marin County,Sausalito,Point Bonita Lighthouse,https://www.californiabeaches.com/beach/point-bonita-lighthouse/,Field Rd and Conzelman Rd,"Sausalito, CA 94965",Golden Gate National Recreation Area,http://www.nps.gov/goga/pobo.htm,"Hiking, Photography","Lighthouse, Rock Arch, Trails, Restrooms, Military Structures, Picnic Tables, Cell Phone Tour",No dogs allowed,No fee for parking or lighthouse visitation,(415) 331-1540,
801,Northern,Marin County,Sausalito,Rodeo Beach,https://www.californiabeaches.com/beach/rodeo-beach/,1049 Mitchell Rd,"Sausalito, CA 94965",Golden Gate National Recreation Area,http://www.nps.gov/goga/,"Hiking, Birdwatching, Surfing, Rockhounding","Restrooms, Trails, Picnic Tables, Lagoon",Dogs allowed off leash if under voice control,Free parking,,
802,Northern,Marin County,Sausalito,Schoonmaker Beach,https://www.californiabeaches.com/beach/schoonmaker-beach/,99 Liberty Ship Way,"Sausalito, CA 94965",Schoonmaker Point Marina,http://www.schoonmakermarina.com/,"Kayaking, Stand-Up Paddleboarding, Volleyball, Bocce Ball, Tennis","Marina, Rentals, Restrooms, Potable Water, Volleyball Courts, Bocce Ball Courts, Tennis Courts",No dogs allowed on beach,Free parking,,Kayak Beach
803,Northern,Marin County,Sausalito,South Rodeo Beach,https://www.californiabeaches.com/beach/south-rodeo-beach/,Field Rd,"Sausalito, CA 94965",Golden Gate National Recreation Area,http://www.nps.gov/goga/,"Hiking, Beach Exploration, Photography, Birdwatching","Trails, Military Structures, Rock Arch, No Facilities",Dogs allowed off leash if under voice control,Free parking,,
804,Northern,Marin County,Stinson Beach,Red Rock Beach,https://www.californiabeaches.com/beach/red-rock-beach/,Shoreline Hwy,"Stinson Beach, CA 94970",Mount Tamalpais State Park,http://www.parks.ca.gov/?page_id=471,"Beach Exploration, Rock Climbing, Bouldering","Hot Springs, No Facilities",,Free parking,,"Little Stinson, Mickey's, Redrock Beach"
805,Northern,Marin County,Stinson Beach,Seadrift Beach,https://www.californiabeaches.com/beach/seadrift-beach/,2 Dipsea Rd,"Stinson Beach, CA 94970",,,"Beach Walking, Birdwatching, Fishing",No Public Facilities,Dogs allowed on leash below the mean high tide level,Free parking at Upton Beach Access,,Sea Drift Beach
806,Northern,Marin County,Stinson Beach,Steep Ravine Beach,https://www.californiabeaches.com/beach/steep-ravine-beach/,3301 Shoreline Hwy,"Stinson Beach, CA 94970","Mount Tamalpais State Park, Steep Ravine Environmental Campground",http://www.parks.ca.gov/?page_id=471,"Beach Exploration, Walking, Camping","Campground, Cabins, Restrooms, Driftwood, Hot Springs",No dogs allowed,Free shoulder parking along highway,,
807,Northern,Marin County,Stinson Beach,Stinson Beach,https://www.californiabeaches.com/beach/stinson-beach/,3514 Shoreline Hwy,"Stinson Beach, CA 94970","Stinson Beach Park, Golden Gate National Recreation Area",http://www.nps.gov/goga/stbe.htm,"Beachcombing, Beach Walking, Picnicking, Fishing, Surfing, Sunbathing, Swimming","Restrooms, Showers, Picnic Tables, BBQs, Lifeguard","No dogs allowed on beach, but ok north of the north beach access (at Upton Beach)",Free parking,,
808,Northern,Marin County,Stinson Beach,Upton Beach,https://www.californiabeaches.com/beach/upton-beach/,3 Walla Vista,"Stinson Beach, CA 94970",,https://www.marincountyparks.org/parkspreserves/parks/upton-beach,"Beach Walking, Sunbathing, Picnicking, Fishing, Surfing, Swimming",No Facilities,Dogs allowed on leash,Free parking,,Seadrift Beach
809,Northern,Marin County,Tiburon,Angel Island Perles Beach,https://www.californiabeaches.com/beach/angel-island-perles-beach/,Tiburon Blvd and Main St,"Tiburon, CA 94920",Angel Island State Park,http://www.parks.ca.gov/?page_id=468,"Hiking, Biking, Boating, Guided Tours, Birdwatching, Camping","Campground, Trails, Boat Slips, Boat Buoys, Historical Sites, Restaurant",Dogs are not allowed on the island,"Fee for ferry, park entry, and parking at dock",,
810,Northern,Marin County,Tiburon,Angel Island Quarry Beach,https://www.californiabeaches.com/beach/angel-island-quarry-beach/,Tiburon Blvd and Main St,"Tiburon, CA 94920",Angel Island State Park,http://www.parks.ca.gov/?page_id=468,"Hiking, Biking, Boating, Guided Tours, Birdwatching, Camping","Campground, Trails, Boat Slips, Boat Buoys, Historical Sites, Restaurant",Dogs are not allowed on the island,"Fee for ferry, park entry, and parking at dock",,
811,Northern,Marin County,Tiburon,Paradise Beach Park,https://www.californiabeaches.com/beach/paradise-beach-park/,3450 Paradise Dr,"Tiburon, CA 94920",Paradise Beach County Park,http://www.marincounty.org/depts/pk/divisions/parks/paradise-beach,"Fishing, Picnicking, Kayaking, Canoeing","Fishing Pier, Picnic Tables, Group Picnic Area, BBQs, Restrooms, Grass Park, Horseshoe Court",No dogs allowed in the park,Fees for parking,,Paradise Cove
812,Northern,Sonoma County,Bodega Bay,Arched Rock Beach,https://www.californiabeaches.com/beach/arched-rock-beach/,Highway 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Photography, Beach Exploration","Rock Arch, No Facilities",No dogs allowed on the beach,Free parking,,
813,Northern,Sonoma County,Bodega Bay,Bird Walk Coastal Access,https://www.californiabeaches.com/beach/bird-walk-coastal-access/,355 Highway 1,"Bodega Bay, CA 94923",Bird Walk Coastal Access Regional Park,http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Bird_Walk_Coastal_Access_Trail.aspx,"Birdwatching, Walking, Biking","Picnic Tables, Toilets, Trails, Benches, Accessible Features",Dogs allowed on leash,Fee for parking,,
814,Northern,Sonoma County,Bodega Bay,Bodega Dunes,https://www.californiabeaches.com/beach/bodega-dunes/,3095 California 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Hiking, Beachcombing, Equestrian Use, Camping, Surfing","Campground, Restrooms, Picnic Tables, BBQs, Dunes, Driftwood","No dogs allowed on beach or dunes, but are OK on leash in the campground",Fee for day-use parking and camping,,
815,Northern,Sonoma County,Bodega Bay,Bodega Head Beach,https://www.californiabeaches.com/beach/bodega-head-beach/,Westshore Rd,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Whale Watching, Hiking, Picnicking","Restrooms, Picnic Tables, Trails, Rock Arch, Accessible Features",No dogs allowed on the beach or trails,Free parking,,
816,Northern,Sonoma County,Bodega Bay,Campbell Cove,https://www.californiabeaches.com/beach/campbell-cove/,Westshore Rd,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,Birdwatching,"Restrooms, Picnic Tables, Birding Platform, Accessible Features",Dogs are allowed on the beach,,,
817,Northern,Sonoma County,Bodega Bay,Carmet Beach,https://www.californiabeaches.com/beach/carmet-beach/,4790 N Hwy 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,Fishing,Picnic Tables,Dogs allowed on the beach,,,
818,Northern,Sonoma County,Bodega Bay,Coleman Beach,https://www.californiabeaches.com/beach/coleman-beach/,Coleman Valley Rd and Hwy 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beach Exploration",No Facilities,No dogs allowed on the beach,Free parking,,
819,Northern,Sonoma County,Bodega Bay,Doran Beach,https://www.californiabeaches.com/beach/doran-beach/,201 Doran Beach Rd,"Bodega Bay, CA 94923",Doran Regional Park,http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Doran_Regional_Park.aspx,"Fishing, Boating, Hiking, Biking, Walking, Equestrian Use, Camping, Birdwatching, Picnicking, Kayaking, Beach Walking","Campground, Picnic Tables, BBQs, Benches, Restrooms, Boat Launch, Fire Pits, Accessible Features",Dogs allowed on leash,Fee charged for parking,,
820,Northern,Sonoma County,Bodega Bay,Duncans Landing,https://www.californiabeaches.com/beach/duncans-landing/,6947 Cliff Ave,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Picnicking, Beach Exploration, Photography",Picnic Tables,No dogs allowed on the beach,,,"Duncans Cove, Duncans Point, Death Rock"
821,Northern,Sonoma County,Bodega Bay,Estero Americano Beach,https://www.californiabeaches.com/beach/estero-americano-beach/,,"Bodega Bay, CA 94923",Estero Americano State Marine Recreational Management Area,http://www.californiampas.org/mpa-regions/north-central-coast-region,"Kayaking, Birdwatching, Waterfowl Hunting",No Facilities,,,,
822,Northern,Sonoma County,Bodega Bay,Furlong Gulch Beach,https://www.californiabeaches.com/beach/furlong-gulch-beach/,Hwy 1 and Carlevaro Way,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beachcombing, Hiking","Trails, No Facilities",Dogs are allowed on the beach,,,
823,Northern,Sonoma County,Bodega Bay,Gleason Beach,https://www.californiabeaches.com/beach/gleason-beach/,6700 N Hwy 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beach Exploration",No Facilities,No dogs allowed on the beach,,,
824,Northern,Sonoma County,Bodega Bay,Horseshoe Cove Beach,https://www.californiabeaches.com/beach/horseshoe-cove-beach/,2099 Westside Rd,"Bodega Bay, CA 94923",Bodega Head State Marine Reserve,http://bml.ucdavis.edu/about/visiting-bml/,Guided Tours,No Public Facilities,No dogs allowed on the beach,,,
825,Northern,Sonoma County,Bodega Bay,Marshall Gulch Beach,https://www.californiabeaches.com/beach/marshall-gulch-beach/,Carmet Dr and Hwy 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beach Exploration",No Facilities,Dogs allowed on leash,Free parking,,
826,Northern,Sonoma County,Bodega Bay,Miwok Beach,https://www.californiabeaches.com/beach/miwok-beach/,Highway 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beach Exploration",No Facilities,No dogs allowed on the beach,Free parking,,
827,Northern,Sonoma County,Bodega Bay,North Salmon Creek Beach,https://www.californiabeaches.com/beach/north-salmon-creek-beach/,3095 Highway 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beachcombing, Picnicking, Surfing, Wildlife Watching, Birdwatching, Beach Walking","Restrooms, Driftwood, Creek",No dogs allowed on the beach,Free Parking,,
828,Northern,Sonoma County,Bodega Bay,Pinnacle Gulch Beach,https://www.californiabeaches.com/beach/pinnacle-gulch-beach/,20600 Mockingbird Rd,"Bodega Bay, CA 94923",Pinnacle Gulch Public Beach Access Trail,http://www.sonoma-county.org/parks/pk_pingl.htm,"Hiking, Fishing, Birdwatching, Tidepooling","Restrooms, Golf Course, Restaurant, Tide Pools",Dogs allowed on leash,Fee for parking,,
829,Northern,Sonoma County,Bodega Bay,Portuguese Beach Bodega Bay,https://www.californiabeaches.com/beach/portuguese-beach-bodega-bay/,Eureka Dr and Hwy 1,"Bodega Bay, CA 94923",Sonoma Coast State Park,http://www.parks.ca.gov/?page_id=451,"Fishing, Beachcombing, Sunbathing","Restrooms, Picnic Tables",Dogs are allowed on the beach,Free parking,,
